"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20180411 7.0 S 221.1 0.1354855 0.8732919
20180411 8.0 S 221.1 0.1360068 0.8728367
20180411 9.0 S 221.1 0.1345499 0.8741093
20180411 10.0 S 221.1 0.1276133 0.8801937
20180411 11.0 S 221.1 0.1152729 0.8911229
20180411 12.0 S 221.1 0.1034718 0.9017015
20180411 13.0 S 221.1 0.0977101 0.9069118
20180411 14.0 S 221.1 0.09868817 0.9060252
20180411 15.0 S 221.1 0.1038489 0.9013615
20180411 16.0 S 221.1 0.1107257 0.8951843
20180411 17.0 S 221.1 0.119594 0.8872806
20180411 18.0 S 221.1 0.1344718 0.8741775
20180411 19.0 S 221.1 0.1540217 0.8572534
20180411 20.0 S 221.1 0.1642993 0.8484881
20180411 21.0 S 221.1 0.1653183 0.8476239
20180411 22.0 S 221.1 0.1629577 0.8496271
20180411 23.0 S 221.1 0.1627541 0.8498001
20180411 24.0 S 221.1 0.1669383 0.8462518
20180411 25.0 S 221.1 0.1718986 0.8420646
20180411 26.0 S 221.1 0.178913 0.8361787
20180411 27.0 S 221.1 0.1865175 0.8298441
20180411 28.0 S 221.1 0.1783635 0.8366383
20180411 29.0 S 221.1 0.1500262 0.8606854
20180411 30.0 S 221.1 0.124416 0.8830125
20180411 31.0 S 221.1 0.1093721 0.8963968
20180411 32.0 S 221.1 0.1093994 0.8963724
20180411 33.0 S 221.1 0.1147856 0.8915573
20180411 34.0 S 221.1 0.1221121 0.8850492
20180411 35.0 S 221.1 0.1416268 0.8679451
