"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20180418 1.0 L 221.1 0.5149068 0.5975563
20180418 2.0 L 221.1 0.5205003 0.5942232
20180418 3.0 L 221.1 0.4892996 0.6130556
20180418 4.0 L 221.1 0.3866791 0.679309
20180418 5.0 L 221.1 0.3427034 0.7098487
20180418 6.0 L 221.1 0.3337588 0.7162265
20180418 7.0 L 221.1 0.3150625 0.7297433
20180418 8.0 L 221.1 0.2897714 0.7484346
20180418 9.0 L 221.1 0.262927 0.768798
20180418 10.0 L 221.1 0.2395212 0.7870046
20180418 11.0 L 221.1 0.219998 0.8025204
20180418 12.0 L 221.1 0.2103794 0.8102768
20180418 13.0 L 221.1 0.2111879 0.8096219
20180418 14.0 L 221.1 0.2136131 0.8076608
20180418 15.0 L 221.1 0.2109025 0.809853
20180418 16.0 L 221.1 0.2097236 0.8108083
20180418 17.0 L 221.1 0.2184719 0.8037461
20180418 18.0 L 221.1 0.2414168 0.7855142
20180418 19.0 L 221.1 0.2906677 0.7477641
20180418 20.0 L 221.1 0.3891597 0.677626
20180418 21.0 L 221.1 0.5215388 0.5936064
20180418 22.0 L 221.1 0.6303381 0.5324118
20180418 23.0 L 221.1 0.5026627 0.6049178
20180419 0.0 L 221.1 0.4425243 0.6424127
20180419 1.0 L 221.1 0.4109382 0.6630279
20180419 2.0 L 221.1 0.3145287 0.7301329
20180419 3.0 L 221.1 0.3039992 0.7378614
20180419 4.0 L 221.1 0.300115 0.740733
20180419 5.0 L 221.1 0.281689 0.7545083
20180419 6.0 L 221.1 0.2478624 0.7804673
20180419 7.0 L 221.1 0.2186623 0.803593
20180419 8.0 L 221.1 0.1955218 0.8224054
20180419 9.0 L 221.1 0.1811587 0.8343029
20180419 10.0 L 221.1 0.1724935 0.8415638
20180419 11.0 L 221.1 0.1687183 0.8447468
20180419 12.0 L 221.1 0.1679973 0.8453561
20180419 13.0 L 221.1 0.1679639 0.8453844
20180419 14.0 L 221.1 0.1639808 0.8487583
20180419 15.0 L 221.1 0.1558499 0.8556876
20180419 16.0 L 221.1 0.1467024 0.8635509
20180419 17.0 L 221.1 0.1380124 0.8710879
20180419 18.0 L 221.1 0.1213999 0.8856797
20180419 19.0 L 221.1 0.120185 0.8867564
20180419 20.0 L 221.1 0.149747 0.8609258
20180419 21.0 L 221.1 0.1637377 0.8489647
20180419 22.0 L 221.1 0.1759726 0.8386409
20180419 23.0 L 221.1 0.1521502 0.8588593
20180420 0.0 L 221.1 0.1589686 0.8530231
20180420 1.0 L 221.1 0.1344044 0.8742364
20180420 2.0 L 221.1 0.100633 0.9042648
20180420 3.0 L 221.1 0.09616944 0.9083101
20180420 4.0 L 221.1 0.09746729 0.907132
20180420 5.0 L 221.1 0.09802455 0.9066266
20180420 6.0 L 221.1 0.09723031 0.907347
20180420 7.0 L 221.1 0.09420899 0.9100925
20180420 8.0 L 221.1 0.08835785 0.9154332
20180420 9.0 L 221.1 0.08272656 0.9206028
20180420 10.0 L 221.1 0.08143794 0.9217899
20180420 11.0 L 221.1 0.08487146 0.9186304
20180420 12.0 L 221.1 0.09430339 0.9100066
20180420 13.0 L 221.1 0.1083151 0.8973448
20180420 14.0 L 221.1 0.1222535 0.884924
20180420 15.0 L 221.1 0.1292793 0.8787285
20180420 16.0 L 221.1 0.1301628 0.8779525
20180420 17.0 L 221.1 0.1509308 0.8599072
20180420 18.0 L 221.1 0.2180984 0.8040463
20180420 19.0 L 221.1 0.2288926 0.795414
20180420 20.0 L 221.1 0.2501312 0.7786986
20180420 21.0 L 221.1 0.2564668 0.7737806
20180420 22.0 L 221.1 0.2452013 0.782547
20180420 23.0 L 221.1 0.1883148 0.8283539
20180421 0.0 L 221.1 0.1580337 0.853821
20180421 1.0 L 221.1 0.1341233 0.8744822
20180421 2.0 L 221.1 0.1243694 0.8830536
20180421 3.0 L 221.1 0.1262761 0.8813715
20180421 4.0 L 221.1 0.1412576 0.8682656
20180421 5.0 L 221.1 0.1497007 0.8609657
20180421 6.0 L 221.1 0.1531751 0.8579795
20180421 7.0 L 221.1 0.1527036 0.8583841
20180421 8.0 L 221.1 0.1545575 0.8567942
20180421 9.0 L 221.1 0.1543294 0.8569897
20180421 10.0 L 221.1 0.1499468 0.8607538
20180421 11.0 L 221.1 0.1448534 0.8651491
20180421 12.0 L 221.1 0.1415719 0.8679928
20180421 13.0 L 221.1 0.1357453 0.873065
20180421 14.0 L 221.1 0.1268367 0.8808775
20180421 15.0 L 221.1 0.118434 0.8883104
20180421 16.0 L 221.1 0.1139381 0.8923132
20180421 17.0 L 221.1 0.1197263 0.8871632
20180421 18.0 L 221.1 0.1459796 0.8641753
20180421 19.0 L 221.1 0.1831572 0.8326373
20180421 20.0 L 221.1 0.2379282 0.7882593
20180421 21.0 L 221.1 0.2830703 0.7534668
20180421 22.0 L 221.1 0.3541208 0.7017902
20180421 23.0 L 221.1 0.3165177 0.7286821
20180422 0.0 L 221.1 0.2915611 0.7470964
20180422 1.0 L 221.1 0.2805363 0.7553785
20180422 2.0 L 221.1 0.2690006 0.7641428
20180422 3.0 L 221.1 0.2507651 0.7782052
20180422 4.0 L 221.1 0.2341046 0.7912791
20180422 5.0 L 221.1 0.2160211 0.8057183
20180422 6.0 L 221.1 0.195854 0.8221323
20180422 7.0 L 221.1 0.1826919 0.8330248
20180422 8.0 L 221.1 0.1749188 0.8395252
20180422 9.0 L 221.1 0.1684819 0.8449465
20180422 10.0 L 221.1 0.1604022 0.8518012
20180422 11.0 L 221.1 0.1467343 0.8635233
20180422 12.0 L 221.1 0.1311492 0.8770869
20180422 13.0 L 221.1 0.1205733 0.8864122
20180422 14.0 L 221.1 0.1153032 0.8910959
