"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20180411 7.0 S 221.1 0.03448776 0.9661002
20180411 8.0 S 221.1 0.03435024 0.966233
20180411 9.0 S 221.1 0.03422723 0.9663519
20180411 10.0 S 221.1 0.03410284 0.9664721
20180411 11.0 S 221.1 0.03392462 0.9666444
20180411 12.0 S 221.1 0.03378456 0.9667798
20180411 13.0 S 221.1 0.03360777 0.9669507
20180411 14.0 S 221.1 0.03351546 0.96704
20180411 15.0 S 221.1 0.0332876 0.9672603
20180411 16.0 S 221.1 0.03307597 0.9674651
20180411 17.0 S 221.1 0.03292157 0.9676144
20180411 18.0 S 221.1 0.03268972 0.9678388
20180411 19.0 S 221.1 0.03257922 0.9679458
20180411 20.0 S 221.1 0.03239484 0.9681243
20180411 21.0 S 221.1 0.03219724 0.9683156
20180411 22.0 S 221.1 0.03204758 0.9684605
20180411 23.0 S 221.1 0.03183703 0.9686644
20180411 24.0 S 221.1 0.03153009 0.9689618
20180411 25.0 S 221.1 0.03121902 0.9692633
20180411 26.0 S 221.1 0.03087765 0.9695942
20180411 27.0 S 221.1 0.03050175 0.9699587
20180411 28.0 S 221.1 0.03014283 0.9703069
20180411 29.0 S 221.1 0.02976412 0.9706745
20180411 30.0 S 221.1 0.02937095 0.9710562
20180411 31.0 S 221.1 0.02897153 0.9714441
20180411 32.0 S 221.1 0.02858612 0.9718186
20180411 33.0 S 221.1 0.02829653 0.9721001
20180411 34.0 S 221.1 0.02825342 0.972142
20180411 35.0 S 221.1 0.02857111 0.9718332
