"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20180411 7.0 S 221.1 0.09316704 0.9110413
20180411 8.0 S 221.1 0.07053597 0.9318942
20180411 9.0 S 221.1 0.06564159 0.9364664
20180411 10.0 S 221.1 0.06637716 0.9357779
20180411 11.0 S 221.1 0.06907193 0.9332596
20180411 12.0 S 221.1 0.07488779 0.9278476
20180411 13.0 S 221.1 0.08072769 0.9224448
20180411 14.0 S 221.1 0.08810023 0.9156691
20180411 15.0 S 221.1 0.1028245 0.9022853
20180411 16.0 S 221.1 0.1329278 0.8755283
20180411 17.0 S 221.1 0.1704648 0.8432728
20180411 18.0 S 221.1 0.1979515 0.8204096
20180411 19.0 S 221.1 0.2145248 0.8069248
20180411 20.0 S 221.1 0.2310809 0.7936753
20180411 21.0 S 221.1 0.2918234 0.7469004
20180411 22.0 S 221.1 0.3296589 0.719169
20180411 23.0 S 221.1 0.2961774 0.7436555
20180411 24.0 S 221.1 0.2422952 0.7848244
20180411 25.0 S 221.1 0.2313484 0.793463
20180411 26.0 S 221.1 0.1961227 0.8219114
20180411 27.0 S 221.1 0.1953058 0.8225831
20180411 28.0 S 221.1 0.1941321 0.8235491
20180411 29.0 S 221.1 0.2059035 0.8139116
20180411 30.0 S 221.1 0.2160739 0.8056758
20180411 31.0 S 221.1 0.2223265 0.8006539
20180411 32.0 S 221.1 0.2136166 0.807658
20180411 33.0 S 221.1 0.1881209 0.8285145
20180411 34.0 S 221.1 0.163648 0.8490408
20180411 35.0 S 221.1 0.1495635 0.8610838
