"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20120923 0.0 S 221.1 0.283332 0.7532697
20120923 6.0 S 221.1 0.3237297 0.7234457
20120923 12.0 S 221.1 0.2915526 0.7471027
20120923 18.0 S 221.1 0.266742 0.7658707
20120924 0.0 S 221.1 0.274746 0.7597651
20120924 6.0 S 221.1 0.3264979 0.7214459
20120924 12.0 S 221.1 0.3502835 0.7044884
20120924 18.0 S 221.1 0.3511756 0.7038602
20120925 0.0 S 221.1 0.3144656 0.730179
20120925 6.0 S 221.1 0.2555495 0.7744908
20120925 12.0 S 221.1 0.2683483 0.7646414
20120925 18.0 S 221.1 0.2681336 0.7648056
20120926 0.0 S 221.1 0.4365442 0.6462659
20120926 6.0 S 221.1 0.2678086 0.7650542
20120926 12.0 S 221.1 0.2538209 0.7758307
20120926 18.0 S 221.1 0.2418934 0.7851398
20120927 0.0 S 221.1 0.3666812 0.6930306
20120927 6.0 S 221.1 0.2692911 0.7639209
20120927 12.0 S 221.1 0.2651175 0.7671158
20120927 18.0 S 221.1 0.2155226 0.8061201
20120928 0.0 S 221.1 0.1958954 0.8220982
20120928 6.0 S 221.1 0.2973556 0.7427798
20120928 12.0 S 221.1 0.3438267 0.7090518
20120928 18.0 S 221.1 0.343083 0.7095793
20120929 0.0 S 221.1 0.3054521 0.7367902
20120929 6.0 S 221.1 0.3237788 0.7234103
20120929 12.0 S 221.1 0.2587211 0.7720383
20120929 18.0 S 221.1 0.1838801 0.8320356
20120930 0.0 S 221.1 0.2726472 0.7613613
20120930 6.0 S 221.1 0.2373458 0.7887185
20120930 12.0 S 221.1 0.1831471 0.8326457
20120930 18.0 S 221.1 0.189807 0.8271187
20121001 0.0 S 221.1 0.2338749 0.7914608
20121001 6.0 S 221.1 0.1312057 0.8770374
20121001 12.0 S 221.1 0.08818496 0.9155915
20121001 18.0 S 221.1 0.1761995 0.8384507
20121002 0.0 S 221.1 0.178573 0.836463
20121002 6.0 S 221.1 0.1740555 0.8402503
20121002 12.0 S 221.1 0.1435097 0.8663124
20121002 18.0 S 221.1 0.1360204 0.8728248
20121003 0.0 S 221.1 0.1653997 0.8475548
20121003 6.0 S 221.1 0.161064 0.8512376
20121003 12.0 S 221.1 0.1379216 0.871167
20121003 18.0 S 221.1 0.2064526 0.8134648
20121004 0.0 S 221.1 0.1385788 0.8705947
20121004 6.0 S 221.1 0.2057588 0.8140294
20121004 12.0 S 221.1 0.2382308 0.7880208
20121004 18.0 S 221.1 0.2080556 0.8121619
20121005 0.0 S 221.1 0.1864475 0.8299021
20121005 6.0 S 221.1 0.1617591 0.8506461
20121005 12.0 S 221.1 0.06949215 0.9328675
20121005 18.0 S 221.1 0.07923157 0.923826
20121006 0.0 S 221.1 0.09876547 0.9059552
20121006 6.0 S 221.1 0.1315151 0.8767661
20121006 12.0 S 221.1 0.1301092 0.8779996
20121006 18.0 S 221.1 0.1360666 0.8727845
20121007 0.0 S 221.1 0.1306123 0.877558
20121007 6.0 S 221.1 0.1704757 0.8432635
20121007 12.0 S 221.1 0.1922554 0.8250961
20121007 18.0 S 221.1 0.2166376 0.8052217
20121008 0.0 S 221.1 0.1554138 0.8560608
20121008 6.0 S 221.1 0.1630253 0.8495697
20121008 12.0 S 221.1 0.1723966 0.8416454
20121008 18.0 S 221.1 0.1661544 0.8469155
20121009 0.0 S 221.1 0.1824158 0.8332548
20121009 6.0 S 221.1 0.1506464 0.8601518
20121009 12.0 S 221.1 0.1468022 0.8634647
20121009 18.0 S 221.1 0.1289536 0.8790148
20121010 0.0 S 221.1 0.158529 0.8533982
20121010 6.0 S 221.1 0.159418 0.8526399
20121010 12.0 S 221.1 0.122737 0.8844962
20121010 18.0 S 221.1 0.156913 0.8547784
20121011 0.0 S 221.1 0.1630285 0.849567
20121011 6.0 S 221.1 0.1521494 0.8588599
20121011 12.0 S 221.1 0.3069493 0.7356879
20121011 18.0 S 221.1 0.4267818 0.6526059
20121012 0.0 S 221.1 0.5023433 0.6051111
20121012 6.0 S 221.1 0.292376 0.7464878
20121012 12.0 S 221.1 0.2168524 0.8050488
20121012 18.0 S 221.1 0.08430457 0.9191513
20121013 0.0 S 221.1 0.1184049 0.8883363
20121013 6.0 S 221.1 0.1102637 0.8955979
20121013 12.0 S 221.1 0.09570811 0.9087292
20121013 18.0 S 221.1 0.1377329 0.8713314
20121014 0.0 S 221.1 0.1010148 0.9039197
20121014 6.0 S 221.1 0.1017384 0.9032658
20121014 12.0 S 221.1 0.1170728 0.8895204
20121014 18.0 S 221.1 0.1076388 0.8979518
20121015 0.0 S 221.1 0.0895965 0.9143
20121015 6.0 S 221.1 0.06633298 0.9358192
20121015 12.0 S 221.1 0.08930113 0.9145701
20121015 18.0 S 221.1 0.1215113 0.885581
20121016 0.0 S 221.1 0.1337027 0.8748502
20121016 6.0 S 221.1 0.1052805 0.900072
20121016 12.0 S 221.1 0.07791531 0.9250428
20121016 18.0 S 221.1 0.08102411 0.9221715
20121017 0.0 S 221.1 0.07547815 0.9273
20121017 6.0 S 221.1 0.09531879 0.9090831
20121017 12.0 S 221.1 0.1287145 0.879225
20121017 18.0 S 221.1 0.09685399 0.9076885
20121018 0.0 S 221.1 0.1046877 0.9006058
20121018 6.0 S 221.1 0.1503327 0.8604216
20121018 12.0 S 221.1 0.1509411 0.8598983
20121018 18.0 S 221.1 0.1044186 0.9008482
20121019 0.0 S 221.1 0.08140719 0.9218183
20121019 6.0 S 221.1 0.1050626 0.9002682
20121019 12.0 S 221.1 0.08558395 0.9179761
20121019 18.0 S 221.1 0.0781207 0.9248528
20121020 0.0 S 221.1 0.07844097 0.9245566
20121020 6.0 S 221.1 0.1314446 0.8768279
20121020 12.0 S 221.1 0.2274357 0.7965736
20121020 18.0 S 221.1 0.223933 0.7993687
20121021 0.0 S 221.1 0.2437679 0.7836695
20121021 6.0 S 221.1 0.1517624 0.8591924
20121021 12.0 S 221.1 0.1386681 0.8705169
20121021 18.0 S 221.1 0.1392178 0.8700385
20121022 0.0 S 221.1 0.2549464 0.7749581
20121022 6.0 S 221.1 0.1842544 0.8317242
20121022 12.0 S 221.1 0.13401 0.8745813
20121022 18.0 S 221.1 0.1472402 0.8630866
20121023 0.0 S 221.1 0.1710262 0.8427995
20121023 6.0 S 221.1 0.1373158 0.8716949
20121023 12.0 S 221.1 0.1382512 0.8708799
20121023 18.0 S 221.1 0.08356387 0.9198323
20121024 0.0 S 221.1 0.1319848 0.8763543
20121024 6.0 S 221.1 0.1374886 0.8715443
20121024 12.0 S 221.1 0.1554595 0.8560217
20121024 18.0 S 221.1 0.09648997 0.908019
20121025 0.0 S 221.1 0.1124643 0.8936293
20121025 6.0 S 221.1 0.09258303 0.9115735
20121025 12.0 S 221.1 0.1060598 0.8993709
20121025 18.0 S 221.1 0.1162529 0.89025
20121026 0.0 S 221.1 0.1681608 0.845218
20121026 6.0 S 221.1 0.1107924 0.8951246
20121026 12.0 S 221.1 0.05893007 0.9427727
20121026 18.0 S 221.1 0.04902573 0.9521566
20121027 0.0 S 221.1 0.06709695 0.9351045
20121027 6.0 S 221.1 0.07339395 0.9292347
20121027 12.0 S 221.1 0.07357717 0.9290644
20121027 18.0 S 221.1 0.06852152 0.9337734
20121028 0.0 S 221.1 0.06923545 0.933107
20121028 6.0 S 221.1 0.07641239 0.9264341
20121028 12.0 S 221.1 0.07335496 0.9292709
20121028 18.0 S 221.1 0.07447398 0.9282316
20121029 0.0 S 221.1 0.08327935 0.9200941
20121029 6.0 S 221.1 0.07199028 0.9305399
20121029 12.0 S 221.1 0.06129809 0.9405428
20121029 18.0 S 221.1 0.1023332 0.9027287
20121030 0.0 S 221.1 0.07765943 0.9252795
20121030 6.0 S 221.1 0.06148074 0.9403711
20121030 12.0 S 221.1 0.06100081 0.9408225
20121030 18.0 S 221.1 0.05685241 0.9447335
20121031 0.0 S 221.1 0.06740197 0.9348194
20121031 6.0 S 221.1 0.07278207 0.9298034
20121031 12.0 S 221.1 0.06184017 0.9400331
20121031 18.0 S 221.1 0.06805118 0.9342127
20121101 0.0 S 221.1 0.06988634 0.9324998
20121101 6.0 S 221.1 0.1097744 0.8960363
20121101 12.0 S 221.1 0.1160517 0.8904292
20121101 18.0 S 221.1 0.1102402 0.895619
20121102 0.0 S 221.1 0.1132197 0.8929544
20121102 6.0 S 221.1 0.138923 0.870295
20121102 12.0 S 221.1 0.1531529 0.8579985
20121102 18.0 S 221.1 0.1265513 0.881129
20121103 0.0 S 221.1 0.1667688 0.8463953
20121103 6.0 S 221.1 0.1564505 0.8551738
20121103 12.0 S 221.1 0.1368365 0.8721128
20121103 18.0 S 221.1 0.1138236 0.8924154
20121104 0.0 S 221.1 0.1137874 0.8924477
20121104 6.0 S 221.1 0.1055264 0.8998507
20121104 12.0 S 221.1 0.1095009 0.8962814
20121104 18.0 S 221.1 0.104372 0.9008901
20121105 0.0 S 221.1 0.09803627 0.906616
20121105 6.0 S 221.1 0.1281145 0.8797526
20121105 12.0 S 221.1 0.1109596 0.8949749
20121105 18.0 S 221.1 0.1454776 0.8646093
20121106 0.0 S 221.1 0.1038478 0.9013624
20121106 6.0 S 221.1 0.1264639 0.881206
20121106 12.0 S 221.1 0.09117663 0.9128565
20121106 18.0 S 221.1 0.1335809 0.8749567
20121107 0.0 S 221.1 0.08888779 0.9149482
20121107 6.0 S 221.1 0.1284203 0.8794836
20121107 12.0 S 221.1 0.07640374 0.9264421
20121107 18.0 S 221.1 0.09447196 0.9098532
20121108 0.0 S 221.1 0.1307286 0.8774559
20121108 6.0 S 221.1 0.1764074 0.8382764
20121108 12.0 S 221.1 0.1958047 0.8221728
20121108 18.0 S 221.1 0.2750215 0.7595558
20121109 0.0 S 221.1 0.2229254 0.8001745
20121109 6.0 S 221.1 0.2817461 0.7544652
20121109 12.0 S 221.1 0.274073 0.7602766
20121109 18.0 S 221.1 0.2632991 0.768512
20121110 0.0 S 221.1 0.1678702 0.8454636
20121110 6.0 S 221.1 0.1132555 0.8929225
20121110 12.0 S 221.1 0.4440468 0.6414354
20121110 18.0 S 221.1 0.1357494 0.8730614
20121111 0.0 S 221.1 0.07487629 0.9278583
20121111 6.0 S 221.1 0.1407529 0.8687039
20121111 12.0 S 221.1 0.02708434 0.9732791
20121111 18.0 S 221.1 0.03654303 0.9641166
20121112 0.0 S 221.1 0.04755215 0.9535607
20121112 6.0 S 221.1 0.06847481 0.933817
20121112 12.0 S 221.1 0.08065052 0.922516
20121112 18.0 S 221.1 0.08553163 0.9180241
20121113 0.0 S 221.1 0.07121851 0.9312584
20121113 6.0 S 221.1 0.06151447 0.9403393
20121113 12.0 S 221.1 0.07212555 0.9304141
20121113 18.0 S 221.1 0.03661035 0.9640517
