"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20161211 0.0 S 221.1 0.6221729 0.5367768
20161211 3.0 S 221.1 0.67482 0.5092481
20161211 6.0 S 221.1 0.6536082 0.5201655
20161211 9.0 S 221.1 0.7205465 0.4864863
20161211 12.0 S 221.1 0.4667889 0.6270125
20161211 15.0 S 221.1 0.408315 0.6647695
20161211 18.0 S 221.1 0.2532231 0.7762947
20161211 21.0 S 221.1 0.4025635 0.6686039
20161212 0.0 S 221.1 0.5127512 0.5988457
20161212 3.0 S 221.1 0.483074 0.6168842
20161212 6.0 S 221.1 0.2437449 0.7836875
20161212 9.0 S 221.1 0.2294173 0.7949967
20161212 12.0 S 221.1 0.2159249 0.8057958
20161212 15.0 S 221.1 0.2245715 0.7988585
20161212 18.0 S 221.1 0.2536075 0.7759963
20161212 21.0 S 221.1 0.4460016 0.6401827
20161213 0.0 S 221.1 0.6128559 0.5418013
20161213 3.0 S 221.1 0.4043324 0.6674222
20161213 6.0 S 221.1 0.2548109 0.775063
20161213 9.0 S 221.1 0.1822939 0.8333564
20161213 12.0 S 221.1 0.1592172 0.8528111
20161213 15.0 S 221.1 0.09507848 0.9093016
20161213 18.0 S 221.1 0.05890144 0.9427997
20161213 21.0 S 221.1 0.04795212 0.9531794
20161214 0.0 S 221.1 0.05186754 0.9494546
20161214 3.0 S 221.1 0.1198775 0.8870291
20161214 6.0 S 221.1 0.1541959 0.8571041
20161214 9.0 S 221.1 0.1208857 0.8861353
20161214 12.0 S 221.1 0.07801797 0.9249478
20161214 15.0 S 221.1 0.07532984 0.9274375
20161214 18.0 S 221.1 0.06427011 0.9377517
20161214 21.0 S 221.1 0.07099106 0.9314702
20161215 0.0 S 221.1 0.1175066 0.8891347
20161215 3.0 S 221.1 0.1051079 0.9002274
20161215 6.0 S 221.1 0.1465403 0.8636909
20161215 9.0 S 221.1 0.1018686 0.9031482
20161215 12.0 S 221.1 0.07852075 0.9244829
20161215 15.0 S 221.1 0.07834861 0.924642
20161215 18.0 S 221.1 0.07197356 0.9305555
20161215 21.0 S 221.1 0.09948701 0.9053017
20161216 0.0 S 221.1 0.2048764 0.814748
20161216 3.0 S 221.1 0.2529202 0.7765298
20161216 6.0 S 221.1 0.2055213 0.8142228
20161216 9.0 S 221.1 0.1328867 0.8755643
20161216 12.0 S 221.1 0.04141542 0.9594305
20161216 15.0 S 221.1 0.06371182 0.9382754
20161216 18.0 S 221.1 0.05052202 0.950733
20161216 21.0 S 221.1 0.05843917 0.9432356
20161217 0.0 S 221.1 0.0671622 0.9350435
20161217 3.0 S 221.1 0.0432965 0.9576274
20161217 6.0 S 221.1 0.03347526 0.9670788
20161217 9.0 S 221.1 0.0304547 0.9700044
20161217 12.0 S 221.1 0.03153468 0.9689573
20161217 15.0 S 221.1 0.03233736 0.9681799
20161217 18.0 S 221.1 0.06207486 0.9398125
20161217 21.0 S 221.1 0.1317096 0.8765955
20161218 0.0 S 221.1 0.1442623 0.8656606
20161218 3.0 S 221.1 0.5184293 0.5954551
20161218 6.0 S 221.1 0.9491061 0.3870869
20161218 9.0 S 221.1 0.7341132 0.4799309
20161218 12.0 S 221.1 0.7987327 0.4498988
20161218 15.0 S 221.1 0.7901752 0.4537653
20161218 18.0 S 221.1 0.8244724 0.4384663
20161218 21.0 S 221.1 1.183159 0.3063097
20161219 0.0 S 221.1 0.6238799 0.5358613
20161219 3.0 S 221.1 0.6870274 0.5030693
20161219 6.0 S 221.1 0.3162497 0.7288775
20161219 9.0 S 221.1 0.2592017 0.7716673
20161219 12.0 S 221.1 0.2514467 0.7776749
20161219 15.0 S 221.1 0.2349615 0.7906013
20161219 18.0 S 221.1 0.2452774 0.7824874
20161219 21.0 S 221.1 0.2763906 0.7585166
20161220 0.0 S 221.1 0.3567102 0.6999753
20161220 3.0 S 221.1 0.3718503 0.6894575
20161220 6.0 S 221.1 0.2374856 0.7886083
20161220 9.0 S 221.1 0.2350797 0.7905078
20161220 12.0 S 221.1 0.2322393 0.7927564
20161220 15.0 S 221.1 0.2310282 0.7937171
20161220 18.0 S 221.1 0.219054 0.8032783
20161220 21.0 S 221.1 0.207945 0.8122517
20161221 0.0 S 221.1 0.1845642 0.8314666
20161221 3.0 S 221.1 0.189364 0.8274852
20161221 6.0 S 221.1 0.2084481 0.8118432
20161221 9.0 S 221.1 0.1999091 0.8188052
20161221 12.0 S 221.1 0.1580634 0.8537957
20161221 15.0 S 221.1 0.1851107 0.8310123
20161221 18.0 S 221.1 0.1437858 0.8660733
20161221 21.0 S 221.1 0.2300374 0.7945039
20161222 0.0 S 221.1 0.4477209 0.639083
20161222 3.0 S 221.1 0.5954643 0.5513065
20161222 6.0 S 221.1 0.3504583 0.7043652
20161222 9.0 S 221.1 0.3502032 0.7045449
20161222 12.0 S 221.1 0.2367196 0.7892125
20161222 15.0 S 221.1 0.2359643 0.7898089
20161222 18.0 S 221.1 0.1325554 0.8758544
20161222 21.0 S 221.1 0.1624999 0.8500162
20161223 0.0 S 221.1 0.2693207 0.7638982
20161223 3.0 S 221.1 0.2601286 0.7709525
20161223 6.0 S 221.1 0.1072378 0.898312
20161223 9.0 S 221.1 0.08832673 0.9154617
20161223 12.0 S 221.1 0.08861465 0.9151982
20161223 15.0 S 221.1 0.0832885 0.9200857
20161223 18.0 S 221.1 0.08262837 0.9206932
20161223 21.0 S 221.1 0.09645442 0.9080513
20161224 0.0 S 221.1 0.1603127 0.8518774
20161224 3.0 S 221.1 0.2122624 0.8087524
20161224 6.0 S 221.1 0.09312034 0.9110839
