"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20101219 12.0 A 221.1 0.1549931 0.8564211
20101219 18.0 A 221.1 0.1345853 0.8740783
20101220 0.0 A 221.1 0.150269 0.8604765
20101220 6.0 A 221.1 0.1291862 0.8788104
20101220 12.0 A 221.1 0.1510025 0.8598455
20101220 18.0 A 221.1 0.1889674 0.8278135
20101221 0.0 A 221.1 0.1902541 0.826749
20101221 6.0 A 221.1 0.1920879 0.8252343
20101221 12.0 A 221.1 0.1887006 0.8280344
20101221 18.0 A 221.1 0.1522877 0.8587412
20101222 0.0 A 221.1 0.1087029 0.8969968
20101222 6.0 A 221.1 0.08533183 0.9182075
20101222 12.0 A 221.1 0.08220657 0.9210817
20101222 18.0 A 221.1 0.07866873 0.9243461
20101223 0.0 A 221.1 0.1167505 0.8898071
20101223 6.0 A 221.1 0.127051 0.8806888
20101223 12.0 A 221.1 0.1227843 0.8844545
20101223 18.0 A 221.1 0.1313763 0.8768877
20101224 0.0 A 221.1 0.1506009 0.860191
20101224 6.0 A 221.1 0.146732 0.8635254
20101224 12.0 A 221.1 0.1632879 0.8493466
20101224 18.0 A 221.1 0.1856042 0.8306023
20101225 0.0 A 221.1 0.1329558 0.8755038
20101225 6.0 A 221.1 0.1046487 0.9006409
20101225 12.0 A 221.1 0.1323184 0.876062
20101225 18.0 A 221.1 0.1361874 0.8726791
20101226 0.0 A 221.1 0.1090924 0.8966476
20101226 6.0 A 221.1 0.1084614 0.8972135
20101226 12.0 A 221.1 0.09764684 0.9069692
20101226 18.0 A 221.1 0.09904479 0.9057021
20101227 0.0 A 221.1 0.2055396 0.8142079
20101227 6.0 A 221.1 0.1627155 0.8498329
20101227 12.0 A 221.1 0.1290173 0.8789587
20101227 18.0 A 221.1 0.123705 0.8836405
20101228 0.0 A 221.1 0.1888236 0.8279325
20101228 6.0 A 221.1 0.159025 0.852975
20101228 12.0 A 221.1 0.1227795 0.8844587
20101228 18.0 A 221.1 0.1030601 0.9020728
20101229 0.0 A 221.1 0.05300532 0.948375
20101230 12.0 A 221.1 0.113314 0.8928702
20101230 18.0 A 221.1 0.143293 0.8665002
20101231 0.0 A 221.1 0.2049269 0.8147069
20101231 6.0 A 221.1 0.07399966 0.928672
20101231 12.0 A 221.1 0.1068939 0.898621
20101231 18.0 A 221.1 0.1042711 0.900981
20110101 0.0 A 221.1 0.1340411 0.8745541
20110101 6.0 A 221.1 0.1275542 0.8802457
20110101 12.0 A 221.1 0.1147625 0.8915779
20110101 18.0 A 221.1 0.09838789 0.9062973
20110102 0.0 A 221.1 0.1512444 0.8596375
20110102 6.0 A 221.1 0.1558601 0.8556789
20110102 12.0 A 221.1 0.1160353 0.8904438
20110102 18.0 A 221.1 0.09584743 0.9086026
20110103 0.0 A 221.1 0.155583 0.8559161
20110103 6.0 A 221.1 0.07879302 0.9242312
20110103 12.0 A 221.1 0.04460405 0.9563761
20110103 18.0 A 221.1 0.08254354 0.9207714
20110104 0.0 A 221.1 0.132698 0.8757295
20110104 6.0 A 221.1 0.1821245 0.8334976
20110104 12.0 A 221.1 0.1524386 0.8586116
20110104 18.0 A 221.1 0.1118672 0.894163
20110105 0.0 A 221.1 0.1701276 0.8435572
20110105 6.0 A 221.1 0.1800803 0.8352031
20110105 12.0 A 221.1 0.1450951 0.8649401
20110105 18.0 A 221.1 0.1234205 0.8838919
20110106 0.0 A 221.1 0.1920872 0.8252349
20110106 6.0 A 221.1 0.1193472 0.8874996
20110106 12.0 A 221.1 0.08630011 0.9173189
20110106 18.0 A 221.1 0.07845122 0.9245472
20110107 0.0 A 221.1 0.09698473 0.9075699
20110107 6.0 A 221.1 0.07968529 0.9234069
20110107 12.0 A 221.1 0.06182318 0.9400491
20110107 18.0 A 221.1 0.07798711 0.9249764
20110108 0.0 A 221.1 0.09747188 0.9071278
20110108 6.0 A 221.1 0.06849289 0.9338001
20110108 12.0 A 221.1 0.08298479 0.9203651
20110108 18.0 A 221.1 0.09288452 0.9112987
20110109 0.0 A 221.1 0.1243113 0.8831049
20110109 6.0 A 221.1 0.1353186 0.8734376
20110109 12.0 A 221.1 0.1638447 0.8488739
20110109 18.0 A 221.1 0.1806928 0.8346917
20110110 0.0 A 221.1 0.1406051 0.8688323
20110110 6.0 A 221.1 0.1466583 0.8635891
20110110 12.0 A 221.1 0.1697471 0.8438782
20110110 18.0 A 221.1 0.1236981 0.8836466
20110111 0.0 A 221.1 0.1034461 0.9017247
20110111 6.0 A 221.1 0.09396944 0.9103106
20110111 12.0 A 221.1 0.08561561 0.917947
20110111 18.0 A 221.1 0.08548823 0.9180639
20110112 0.0 A 221.1 0.1512612 0.8596232
