"Date [YYYYMMDD]" "Hour UT" Site "Frequency [GHz]" Opacity Transmittance
20161123 6.0 S 221.1 0.04626191 0.9547919
20161123 12.0 S 221.1 0.05908369 0.9426279
20161123 18.0 S 221.1 0.06582125 0.9362982
20161124 0.0 S 221.1 0.06645764 0.9357026
20161124 6.0 S 221.1 0.06487123 0.9371881
20161124 12.0 S 221.1 0.06450458 0.9375318
20161124 18.0 S 221.1 0.06358023 0.9383988
20161125 0.0 S 221.1 0.05873209 0.9429594
20161125 6.0 S 221.1 0.05611581 0.9454296
20161125 12.0 S 221.1 0.05992371 0.9418364
20161125 18.0 S 221.1 0.05904554 0.9426638
20161126 0.0 S 221.1 0.0594295 0.942302
20161126 6.0 S 221.1 0.06070894 0.9410971
20161126 12.0 S 221.1 0.06140783 0.9404396
20161126 18.0 S 221.1 0.06224009 0.9396573
20161127 0.0 S 221.1 0.06055453 0.9412424
20161127 6.0 S 221.1 0.05980921 0.9419442
20161127 12.0 S 221.1 0.05826946 0.9433957
20161127 18.0 S 221.1 0.05539368 0.9461126
20161128 0.0 S 221.1 0.04854739 0.9526122
20161128 6.0 S 221.1 0.05093158 0.9503437
20161128 12.0 S 221.1 0.05178817 0.94953
20161128 18.0 S 221.1 0.05262719 0.9487336
20161129 0.0 S 221.1 0.05262477 0.9487359
20161129 3.0 S 221.1 0.05241527 0.9489347
20161129 6.0 S 221.1 0.04985192 0.9513703
20161129 9.0 S 221.1 0.05190082 0.949423
20161129 12.0 S 221.1 0.05171206 0.9496023
20161129 15.0 S 221.1 0.05103086 0.9502493
20161129 18.0 S 221.1 0.04875697 0.9524126
20161129 21.0 S 221.1 0.04827667 0.9528701
20161130 0.0 S 221.1 0.04546148 0.9555564
20161130 3.0 S 221.1 0.0457165 0.9553128
20161130 6.0 S 221.1 0.04470352 0.956281
20161130 9.0 S 221.1 0.04550894 0.9555111
20161130 12.0 S 221.1 0.04680261 0.9542757
20161130 15.0 S 221.1 0.04759312 0.9535217
20161130 18.0 S 221.1 0.04845795 0.9526974
20161130 21.0 S 221.1 0.04954233 0.9516649
20161201 0.0 S 221.1 0.05052324 0.9507318
20161201 3.0 S 221.1 0.05184254 0.9494784
20161201 6.0 S 221.1 0.05316125 0.9482271
20161201 9.0 S 221.1 0.05434663 0.9471038
20161201 12.0 S 221.1 0.05056936 0.950688
20161201 15.0 S 221.1 0.04932668 0.9518701
20161201 18.0 S 221.1 0.04682153 0.9542577
20161201 21.0 S 221.1 0.046627 0.9544433
20161202 0.0 S 221.1 0.04554562 0.955476
20161202 3.0 S 221.1 0.04448722 0.9564878
20161202 6.0 S 221.1 0.04412538 0.956834
20161202 9.0 S 221.1 0.04881757 0.9523549
20161202 12.0 S 221.1 0.05082919 0.950441
20161202 15.0 S 221.1 0.05883734 0.9428601
20161202 18.0 S 221.1 0.06213733 0.9397538
20161202 21.0 S 221.1 0.06211241 0.9397772
20161203 0.0 S 221.1 0.0621065 0.9397828
20161203 3.0 S 221.1 0.06075219 0.9410564
20161203 6.0 S 221.1 0.05842187 0.9432519
20161203 9.0 S 221.1 0.05756484 0.9440607
20161203 12.0 S 221.1 0.05664348 0.9449309
20161203 15.0 S 221.1 0.0571759 0.9444279
20161203 18.0 S 221.1 0.05774052 0.9438948
20161203 21.0 S 221.1 0.05847903 0.943198
20161204 0.0 S 221.1 0.0572318 0.9443751
20161204 3.0 S 221.1 0.0578231 0.9438169
20161204 6.0 S 221.1 0.05876727 0.9429262
20161204 9.0 S 221.1 0.05929856 0.9424254
20161204 12.0 S 221.1 0.05826913 0.943396
20161204 15.0 S 221.1 0.05912217 0.9425916
20161204 18.0 S 221.1 0.06300506 0.9389387
20161204 21.0 S 221.1 0.06461306 0.9374301
20161205 0.0 S 221.1 0.0660954 0.9360416
20161205 3.0 S 221.1 0.06588117 0.9362421
20161205 6.0 S 221.1 0.06475571 0.9372964
20161205 9.0 S 221.1 0.06312419 0.9388269
20161205 12.0 S 221.1 0.05861024 0.9430743
20161205 15.0 S 221.1 0.05612001 0.9454257
20161205 18.0 S 221.1 0.05216034 0.9491767
20161205 21.0 S 221.1 0.04891979 0.9522575
20161206 0.0 S 221.1 0.04523761 0.9557703
20161206 3.0 S 221.1 0.04510493 0.9558972
20161206 6.0 S 221.1 0.04428003 0.956686
20161206 9.0 S 221.1 0.04709028 0.9540013
20161206 12.0 S 221.1 0.04487908 0.9561131
20161206 15.0 S 221.1 0.05186186 0.94946
20161206 18.0 S 221.1 0.06259911 0.93932
20161206 21.0 S 221.1 0.06876701 0.9335442
20161207 0.0 S 221.1 0.06936261 0.9329883
20161207 3.0 S 221.1 0.07139872 0.9310906
20161207 6.0 S 221.1 0.072259 0.9302899
20161207 9.0 S 221.1 0.0720784 0.9304579
20161207 12.0 S 221.1 0.07009727 0.9323031
